SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,IsLuxury
863.31,1.724249683,2,502.33,52.52,4.7,80.9,0.42,92.74,1.77,4.84,2.77,2.94,0
550.0,1.0,3,465.91,20.34,7.18,11.63,31.04,99.9,1.16,3.03,3.19,3.67,0
1304.4,3.388863787,5,721.92,31.0,9.39,13.6,10.5,91.37,1.53,5.56,7.52,5.8,1
1295.75,3.986441599,1,246.93,25.85,7.03,57.03,36.37,99.9,1.33,7.2,3.24,4.89,1
1022.56,1.719061818,3,588.03,42.6,9.69,66.28,38.63,96.55,1.18,6.62,6.08,3.62,0
812.22,1.701440338,4,179.27,41.32,9.89,62.67,23.26,96.65,1.77,4.78,4.51,6.67,1
684.47,3.076438976,3,801.58,12.23,8.62,26.23,28.47,94.7,2.03,5.3,2.98,5.24,1
957.8,1.0,4,531.17,6.13,7.89,104.45,0.4,99.27,0.68,5.16,6.73,6.15,1
550.0,1.723417462,5,267.23,27.71,7.85,54.0,18.65,97.25,2.38,5.5,10.0,7.82,1
550.0,2.893456568,2,857.44,4.75,7.78,21.55,23.4,99.9,1.52,4.89,6.68,7.14,0
808.87,2.190712915,2,4.56,57.33,6.88,35.23,31.87,99.9,1.55,6.23,8.15,8.88,0
1262.26,2.526905092,4,393.63,22.68,8.59,0.51,4.53,99.9,1.29,7.59,6.1,4.04,1
1318.62,4.689205413,1,310.06,3.55,7.43,62.67,25.8,88.08,1.71,4.49,5.67,4.89,1
562.94,1.0,3,494.66,64.36,4.9,99.9,27.81,96.4,1.13,3.94,7.33,3.55,0
1186.8,3.810525254,5,800.46,49.64,9.52,91.88,6.16,93.95,0.87,3.64,9.27,6.55,1
550.0,1.979070985,3,477.22,61.35,5.33,53.4,17.55,94.43,1.81,4.8,10.0,10.0,0
550.0,3.220149471,2,340.36,14.6,5.76,51.41,12.25,93.09,1.67,5.18,7.74,8.54,1
568.77,1.537050762,3,58.05,75.0,4.49,0.02,6.3,87.0,1.9,4.77,5.77,4.71,0
805.96,2.191173501,3,844.53,47.19,7.35,3.85,30.4,98.24,2.55,6.17,8.76,8.1,1
708.19,1.0,3,139.15,5.39,9.02,28.68,16.1,91.08,1.45,4.27,7.56,5.6,0
900.88,1.0,3,603.9,38.38,4.06,133.5,30.8,93.17,2.29,3.49,4.1,5.64,0
693.51,1.0,3,122.93,35.38,5.48,112.63,11.79,88.96,1.56,2.32,0.72,4.82,0
988.51,1.653452693,2,733.98,54.64,9.67,9.28,13.04,99.9,1.48,4.71,3.7,4.89,0
550.0,3.317364317,4,290.39,63.27,9.06,14.88,15.72,99.9,0.96,6.26,10.0,10.0,0
1161.75,1.464104387,4,927.64,16.95,10.0,101.8,8.48,89.06,1.09,4.65,2.29,5.76,0
760.67,3.181657294,3,98.23,21.9,10.0,68.42,2.27,99.9,1.53,4.2,10.0,6.09,1
833.92,1.0,2,444.51,5.89,8.18,91.77,15.45,99.41,1.62,4.1,8.5,6.62,0
949.45,4.595189192,3,540.27,10.59,8.56,1.02,13.61,91.92,1.36,5.11,4.44,4.2,1
550.0,1.658917807,2,549.03,47.09,2.58,37.99,3.28,87.53,1.77,0.96,7.63,6.57,0
845.78,1.711690538,2,579.32,17.02,7.55,68.41,33.88,91.95,0.68,4.71,5.38,5.15,0
1363.97,2.76733747,2,504.83,54.68,8.84,4.1,17.74,95.69,0.59,7.14,6.42,4.96,1
550.0,1.0,2,172.25,25.83,6.14,18.11,10.22,95.01,2.11,5.07,0.32,2.11,0
1236.85,1.875878575,2,294.35,24.57,8.2,42.37,17.37,94.93,2.09,3.67,3.21,7.12,0
642.36,1.348362691,3,505.06,23.25,8.04,9.28,11.26,96.05,1.76,3.45,10.0,8.48,0
1701.95,3.364477398,4,508.18,25.54,6.74,51.61,25.17,91.78,1.19,6.56,2.05,4.27,1
1083.57,4.250023981,3,457.59,54.52,5.28,76.53,42.93,93.53,1.44,6.75,6.88,3.38,1
550.0,2.474901675,4,673.32,25.76,8.26,48.69,15.15,95.85,1.34,5.97,7.84,8.87,0
1378.36,2.99261047,2,980.86,33.12,7.52,16.68,30.58,97.9,1.57,4.12,3.62,8.41,1
988.67,3.658177167,4,790.26,29.59,8.51,96.99,19.07,94.5,1.15,5.81,7.97,3.47,1
1039.02,1.372277861,1,1059.02,42.36,6.23,23.49,24.72,95.35,1.23,4.21,5.19,6.2,0
550.0,1.0,3,1178.5,41.59,7.41,165.41,34.03,90.94,1.84,5.63,9.78,7.18,0
1581.56,3.154247646,4,622.55,17.49,10.0,81.08,29.35,92.82,1.52,6.51,6.61,5.58,1
1048.47,2.193814202,2,1122.05,22.77,9.06,44.04,5.12,97.68,1.19,7.0,6.59,5.97,1
1138.98,1.584561773,4,97.15,43.64,7.61,19.46,14.61,95.72,1.36,5.12,2.53,3.86,1
550.0,3.313235663,5,424.1,25.76,5.82,73.57,0.21,99.9,0.65,7.01,6.16,6.81,1
672.98,1.0,1,378.25,31.76,7.2,22.72,7.86,99.9,1.94,5.51,8.58,4.37,0
1477.19,3.204649215,3,260.68,28.36,7.65,125.64,13.22,95.0,1.48,4.63,7.68,6.4,1
1334.19,2.07090373,1,630.78,17.99,6.22,61.16,26.33,93.8,2.16,6.09,5.06,8.65,0
1345.36,3.324001909,4,218.21,14.77,10.0,69.46,14.17,99.9,1.44,8.11,5.82,3.66,1
550.0,2.227983109,2,192.64,32.15,1.8,18.61,16.69,93.31,1.63,4.31,5.72,6.35,0
2105.87,3.671566891,2,25.33,46.44,9.54,79.01,25.17,98.58,1.22,9.56,5.5,4.44,1
1334.33,1.899270927,1,575.33,36.37,6.17,54.07,10.29,94.3,0.81,4.77,4.84,7.72,1
1511.32,2.270717733,5,730.62,49.65,9.07,57.42,10.04,90.25,1.78,8.04,10.0,7.46,0
1049.18,3.262915817,4,707.58,28.7,8.48,35.17,13.22,95.43,1.63,6.57,5.31,6.72,1
731.32,1.0,1,574.96,4.2,5.74,94.5,9.96,92.69,1.69,2.49,5.6,5.49,1
1004.32,2.949058372,2,493.74,50.91,6.83,72.78,25.3,91.29,0.8,3.24,2.41,3.64,0
866.0,1.0,3,535.74,18.55,6.3,25.59,23.97,86.54,0.7,5.07,8.29,6.23,1
1307.18,3.253983846,3,149.03,41.85,6.41,17.04,29.95,97.78,1.74,5.39,5.11,7.21,0
1173.95,1.806931061,4,677.96,4.18,8.48,54.4,40.07,92.84,1.25,3.98,0.12,1.89,0
976.75,2.323556012,4,768.59,19.68,3.24,24.61,29.75,99.9,2.02,5.49,1.42,4.44,1
1362.44,3.287241569,3,1264.2,14.43,7.43,92.36,36.86,94.79,0.58,8.11,10.0,10.0,1
1572.19,1.0,3,278.54,37.99,6.96,90.82,26.71,99.9,2.24,4.71,2.32,4.13,0
2117.97,3.11077337,3,595.72,32.06,6.31,64.1,7.86,95.78,1.74,5.13,8.24,5.78,1
1221.08,1.0,4,866.35,8.31,5.27,13.18,8.4,92.22,1.03,4.61,4.04,8.71,1
1168.46,1.0,1,13.21,29.58,3.46,51.98,12.09,89.53,1.73,5.73,8.36,8.09,0
550.0,1.461690019,3,293.15,22.66,6.85,94.31,42.5,92.68,1.52,6.21,10.0,7.92,0
589.27,2.242666173,4,261.54,13.26,8.42,4.68,12.52,99.13,1.95,7.04,7.79,7.03,0
550.0,2.685210629,3,652.27,14.79,7.6,4.84,13.41,95.65,0.94,8.67,7.65,7.09,0
2069.92,1.805969665,5,346.49,23.31,10.0,8.44,15.11,88.0,0.68,7.06,7.09,6.33,0
1385.61,2.781406715,2,895.75,6.28,5.53,82.43,32.5,89.22,2.02,2.85,6.9,6.94,1
707.78,1.0,3,892.92,51.71,7.62,73.75,34.67,92.82,0.99,4.17,7.52,8.02,0
1408.17,1.0,2,104.69,51.51,6.75,11.51,0.21,99.67,2.08,7.21,3.43,7.12,0
1421.32,2.702095156,3,1235.6,6.16,8.35,23.76,9.46,91.38,0.93,5.06,9.14,8.18,0
550.0,1.107970784,5,244.84,44.41,9.15,42.51,9.59,87.68,2.05,7.13,0.42,2.25,0
550.0,3.290078428,2,572.0,6.94,6.85,27.41,1.86,95.78,1.01,5.08,7.74,4.91,0
953.78,1.623211954,2,360.56,26.11,5.14,8.04,28.72,91.76,2.2,3.49,10.0,7.03,1
1440.88,1.905538605,3,234.59,33.33,7.95,25.91,5.54,95.36,1.66,3.68,5.93,3.49,1
1109.34,1.0,3,113.07,36.56,9.29,48.09,56.61,96.48,2.44,6.73,7.11,7.84,0
908.28,3.032626837,4,639.43,67.15,8.03,80.58,18.53,95.58,0.15,6.07,6.76,6.43,1
550.0,1.398324533,4,710.84,35.57,4.41,106.19,28.38,83.58,1.91,1.98,2.53,1.49,1
550.0,2.997413374,4,467.19,40.19,6.99,55.13,1.0,85.04,1.31,1.8,2.54,4.62,1
617.3,2.574004056,3,79.43,33.38,6.78,34.87,11.76,96.39,1.47,4.25,7.35,7.33,1
550.0,1.415720626,4,326.79,44.7,7.81,40.8,27.43,94.21,2.14,3.38,8.1,4.62,0
550.0,1.0,1,188.62,43.12,5.43,58.95,50.42,96.05,2.0,3.35,2.59,5.35,0
1112.62,1.0,2,120.33,12.4,2.42,71.29,19.13,94.86,1.1,3.68,6.25,4.48,0
1253.07,1.0,3,719.02,17.68,9.58,11.86,4.32,98.35,1.57,6.18,6.57,5.26,0
550.0,3.568884996,2,981.28,26.15,5.94,57.02,16.07,97.21,1.42,5.82,10.0,6.22,0
2188.24,2.233152941,3,793.71,52.02,8.54,31.85,6.12,92.56,0.56,10.0,10.0,7.83,1
1626.51,2.866538546,4,486.98,9.16,5.31,2.58,23.24,93.01,2.51,3.96,6.01,4.58,1
694.97,1.576551806,3,489.78,66.84,5.53,48.91,21.78,87.59,1.43,2.0,3.69,5.98,0
1930.0,3.760818872,3,533.78,33.9,7.36,18.87,10.63,80.11,1.45,5.86,7.63,7.89,1
1197.81,2.329902188,1,628.9,2.21,8.69,24.35,15.88,98.21,1.81,3.8,5.78,3.15,0
550.0,1.632584218,3,301.44,7.88,8.9,106.99,24.28,98.09,1.36,4.79,3.78,5.93,0
1620.64,2.798519524,2,402.32,59.56,6.21,58.94,10.71,98.64,1.06,5.41,6.28,7.15,1
550.0,1.395192672,1,695.03,19.96,4.47,31.79,8.63,99.9,1.93,1.71,6.1,7.94,0
955.54,1.0,3,499.79,30.07,4.5,10.83,12.74,88.35,1.5,4.33,2.7,7.0,0
550.0,2.184371029,3,796.38,34.41,5.19,146.47,14.07,87.21,1.95,2.88,0.2,0.62,0
550.0,4.790215918,3,396.19,20.95,8.53,69.22,26.01,92.63,2.13,1.86,7.9,5.74,0
550.36,3.930831836,1,459.03,33.28,5.77,0.73,20.08,91.7,2.17,7.93,8.94,9.11,0
933.54,2.791542213,3,403.69,52.34,5.87,73.09,13.36,93.01,1.8,5.22,9.86,6.75,0
1067.19,2.983635419,3,186.29,53.0,4.29,43.61,9.85,98.48,2.1,4.22,7.77,9.21,1
905.37,2.362990504,3,844.07,25.67,9.91,26.71,16.05,99.9,0.21,5.39,9.89,7.36,1
1296.17,1.595300611,3,737.3,28.4,6.74,26.85,26.64,99.9,1.17,3.95,5.64,3.47,1
810.68,1.390094984,2,620.52,7.27,4.2,11.71,20.82,86.66,1.11,1.31,6.47,6.73,0
1098.69,1.274668667,4,158.8,61.59,8.24,14.44,25.95,98.49,1.19,4.65,3.42,4.66,1
1457.94,2.333148493,2,30.7,60.65,5.31,49.68,20.53,93.47,1.91,6.12,10.0,6.47,1
1317.59,1.0,4,848.9,41.79,8.97,25.82,18.88,99.15,1.93,9.11,5.48,4.39,1
1445.05,2.498350477,4,425.25,42.65,5.64,2.04,5.56,93.2,1.46,7.35,3.82,7.51,0
1743.78,3.180166039,4,730.81,4.6,8.95,46.58,8.2,93.27,0.82,7.34,5.62,5.2,1
724.17,2.640260463,2,65.14,31.06,4.56,55.72,24.72,86.71,1.77,0.62,10.0,5.23,1
1058.53,1.338524444,2,661.31,36.62,9.61,40.34,6.39,91.72,1.67,3.25,6.66,7.27,1
693.68,2.613090229,5,737.8,44.94,7.33,70.06,14.88,90.28,2.21,6.73,6.6,6.19,1
1450.32,2.131903007,2,819.47,19.79,4.84,22.77,4.16,97.1,1.5,3.09,7.41,6.61,0
2579.34,2.498838979,2,641.52,21.74,6.54,1.43,7.87,86.48,1.28,5.91,10.0,6.93,1
788.8,4.186419239,3,327.3,62.7,6.68,94.8,2.36,90.48,1.7,4.27,1.85,3.17,0
964.35,1.0,1,1090.06,35.08,6.75,95.65,6.39,85.3,0.75,4.53,8.72,6.36,0
550.0,4.002586039,5,415.03,48.5,6.94,63.83,5.97,98.82,1.24,7.0,8.81,7.74,1
926.04,1.0,1,750.91,22.59,6.89,32.98,38.54,97.41,0.84,3.36,6.37,6.3,0
1063.0,3.121124516,4,224.74,57.09,4.52,68.02,6.99,88.11,1.7,5.74,0.8,6.06,1
1287.6,2.404376522,4,730.59,37.77,6.72,23.06,17.31,89.98,1.99,6.18,5.74,7.36,1
1463.97,2.30980811,4,244.47,18.82,8.0,48.42,13.95,92.28,1.77,3.42,2.43,5.29,1
550.0,2.116888707,1,359.12,22.54,1.98,115.36,40.01,89.71,1.67,1.03,10.0,7.56,1
1156.86,3.534017948,4,299.83,15.05,10.0,12.72,6.58,99.9,0.69,7.11,9.43,7.13,1
888.27,1.346439664,3,101.71,58.76,3.98,140.28,17.44,89.66,1.6,4.67,7.76,4.28,1
898.34,2.393838363,3,795.01,10.89,4.9,3.35,8.39,98.47,2.39,4.6,7.56,7.2,1
1180.85,2.464266351,4,134.27,18.45,7.72,29.48,23.92,92.63,1.54,5.75,8.24,6.52,1
992.01,1.0,3,491.68,34.03,5.61,77.53,18.6,94.58,1.61,5.34,8.32,8.83,0
829.74,1.842109064,4,740.29,7.17,10.0,10.99,34.49,95.51,0.69,4.82,4.18,2.7,1
1065.81,2.483929605,2,497.32,38.53,6.61,64.97,16.98,99.9,1.13,3.62,8.99,6.31,0
775.64,1.249621606,5,384.8,6.87,6.65,110.87,28.93,99.9,0.92,4.31,7.08,5.12,1
620.57,1.0,2,341.6,36.93,4.09,5.2,50.86,98.69,2.0,2.99,10.0,6.53,0
963.49,2.351893792,3,593.93,35.6,8.72,27.91,12.26,91.06,1.78,6.41,10.0,7.77,1
905.01,2.004120199,3,937.71,42.12,4.74,81.71,3.38,99.75,1.43,4.99,9.22,4.2,0
770.0,2.857381496,3,270.97,18.02,5.57,72.95,8.05,88.0,2.02,4.03,3.12,4.66,1
928.34,1.952926081,2,560.91,51.95,6.11,93.4,21.25,83.87,1.37,4.15,4.83,2.02,1
1220.33,1.158492281,3,470.58,3.27,5.22,29.08,28.17,94.51,2.1,0.93,0.03,4.19,0
550.0,1.703929686,4,831.02,49.5,5.67,76.26,17.93,92.82,1.54,6.6,1.91,5.47,1
550.0,3.055268652,5,550.49,12.1,8.81,60.19,2.02,99.9,1.28,3.58,6.52,5.98,1
1200.6,1.0,2,811.38,44.76,5.94,41.57,17.1,91.54,1.71,3.91,4.2,4.24,0
879.37,1.0,3,738.28,3.07,9.59,37.04,18.6,98.33,2.35,4.42,7.18,5.33,0
550.0,1.0,3,934.49,18.12,3.52,38.92,34.32,90.02,1.29,0.78,10.0,8.05,0
1571.7,4.720532458,4,424.93,42.11,6.15,31.72,3.17,99.9,0.85,7.39,6.99,6.97,1
1463.04,3.545310752,3,33.64,34.74,5.25,31.27,11.23,97.07,2.08,7.11,2.13,6.13,1
1016.68,2.970817977,3,1288.22,29.23,5.19,58.44,11.7,88.88,0.62,4.54,2.93,5.7,1
1005.09,2.620519967,4,570.17,35.63,8.9,10.08,19.38,99.9,1.78,4.64,6.5,3.07,0
550.0,1.0,3,330.72,39.43,3.57,68.01,5.11,95.27,1.53,1.39,7.69,8.87,0
1403.34,2.397441767,3,250.95,55.93,5.85,99.9,23.11,92.24,1.84,5.21,8.27,9.22,1
945.51,2.408829723,4,585.59,4.92,9.8,28.81,12.59,91.57,2.04,6.9,4.82,4.96,0
1162.8,1.553396215,4,521.97,19.53,6.91,12.83,8.28,91.23,2.54,4.59,4.71,6.39,0
1434.95,4.578304533,3,1010.57,44.04,7.99,7.42,6.53,90.69,0.93,7.35,9.08,9.03,1
1131.51,1.0,2,374.16,29.97,3.48,103.67,16.6,94.07,0.91,4.47,2.44,5.29,0
1538.8,1.849178478,2,367.31,8.36,5.27,90.17,16.7,97.82,1.31,5.36,5.57,6.24,1
1745.5,2.63114918,4,140.84,23.53,9.52,33.1,12.77,97.36,1.54,8.24,9.75,6.28,1
550.0,1.311680451,3,576.33,29.73,5.6,69.28,32.32,92.56,1.48,3.48,8.47,6.17,1
712.06,2.10723266,3,216.75,49.75,4.38,20.37,15.73,96.83,1.77,2.18,5.32,5.11,0
694.46,1.797675577,3,358.04,48.21,6.02,49.09,47.46,98.44,1.89,5.99,5.91,3.21,1
1086.8,1.418783393,4,22.8,37.82,9.72,21.41,9.79,88.0,1.94,7.09,2.86,6.58,1
550.0,1.0,3,628.14,10.55,4.65,59.46,14.52,88.53,1.24,0.62,7.68,4.84,0
2405.6,4.261199035,5,171.16,38.32,8.09,37.58,0.33,93.93,1.24,5.79,0.71,3.34,1
780.03,4.016612021,4,751.38,29.6,8.11,40.33,20.37,86.3,1.2,5.1,6.1,6.5,1
550.0,1.392559266,4,133.63,61.86,7.95,19.72,0.5,88.42,0.64,5.51,8.59,8.16,0
1138.59,2.868346219,3,699.57,32.34,5.35,39.02,19.99,98.06,1.51,4.89,4.03,5.48,1
550.0,2.711729564,3,596.38,40.74,5.45,2.08,27.31,91.07,1.47,4.67,1.06,3.86,0
1519.21,1.806553959,3,593.97,26.52,7.96,11.58,11.8,95.02,1.44,5.69,4.94,7.44,1
550.0,4.14690625,4,343.24,52.21,9.26,7.92,11.55,90.03,1.2,8.75,6.16,8.86,1
1292.68,2.600825843,3,543.48,32.08,7.28,2.25,7.33,85.69,1.17,5.52,9.76,10.0,1
838.39,2.636482646,5,347.59,20.33,9.53,10.5,1.85,93.1,1.49,5.26,6.72,1.6,1
1401.71,1.0,2,497.84,69.09,5.64,49.18,3.12,95.93,0.77,5.13,9.13,5.54,0
1604.98,3.553861449,4,1003.18,56.09,5.58,4.37,12.33,91.02,1.62,3.43,7.49,8.43,1
550.0,1.699870206,2,433.46,42.42,5.69,59.29,44.73,97.08,1.93,1.17,1.62,3.48,0
1138.64,1.470155045,3,671.57,39.86,8.54,78.51,2.48,99.41,0.87,5.45,8.2,6.52,0
1457.84,4.505308712,2,467.27,2.95,8.45,5.81,9.22,99.9,1.51,9.88,10.0,2.81,1
1303.0,2.034887311,2,436.63,21.75,6.35,85.37,38.24,91.57,1.49,6.17,3.89,3.48,1
1224.95,2.800781728,2,847.58,2.17,7.53,21.96,1.81,95.48,1.86,3.41,1.95,5.92,0
913.27,1.998209846,4,41.47,37.97,4.19,81.2,10.7,98.1,1.48,4.97,6.04,6.3,0
1269.2,2.816446995,5,109.88,30.19,5.95,2.35,8.85,96.06,0.4,7.13,10.0,7.0,1
550.0,1.777040021,2,500.92,9.39,8.11,14.3,15.68,95.91,1.99,3.32,4.13,1.53,0
964.34,2.484613014,4,838.74,13.41,7.19,10.33,10.05,94.03,1.93,7.87,6.41,8.51,0
923.6,3.450385606,4,1037.53,44.11,8.15,57.03,22.55,97.28,1.42,5.86,3.54,2.49,1
979.48,1.0,3,224.8,23.15,8.73,42.91,20.29,93.25,1.21,4.52,2.72,3.59,0
1096.86,1.0,4,335.07,37.71,6.21,92.15,21.54,91.78,0.6,3.76,6.18,7.13,1
996.16,2.213232111,2,368.3,35.72,5.36,27.83,12.22,87.55,2.04,2.83,1.74,4.29,1
1140.1,2.052462704,3,520.12,38.79,10.0,74.82,17.84,85.8,0.71,8.16,7.39,8.4,1
910.35,1.0,3,384.49,48.77,6.26,61.38,18.79,91.85,2.4,6.83,0.09,3.82,0
890.03,2.807694604,3,620.5,50.83,10.0,82.1,33.8,94.72,1.4,5.85,7.44,4.51,1
550.0,1.025898476,3,187.18,31.03,2.89,5.15,20.36,99.9,1.3,4.57,5.56,5.98,0
879.8,1.315377058,2,429.24,44.64,6.96,62.15,11.38,99.9,1.19,4.69,2.59,5.6,0
1494.74,2.148945622,3,364.06,3.71,6.85,96.74,41.28,99.9,1.7,3.34,1.64,5.21,1
1332.75,1.0,2,786.04,31.09,3.48,61.18,17.57,89.22,1.16,5.55,9.77,6.07,0
1330.24,3.285817313,1,573.49,37.93,6.96,64.0,10.25,99.9,1.26,5.02,1.08,1.72,0
794.16,4.136736456,3,213.83,32.69,7.56,108.68,21.95,99.9,1.54,4.99,2.02,3.57,0
1554.09,3.323637571,4,120.13,23.59,7.46,25.24,5.5,93.81,1.37,7.79,5.45,5.51,1
1500.9,2.547085751,5,558.21,22.19,6.25,11.49,15.37,91.7,1.39,8.24,7.87,4.1,1
1411.12,1.0,4,402.09,19.58,8.43,66.86,36.85,99.9,0.93,5.81,7.78,2.93,1
947.06,2.379477752,3,675.68,48.67,8.17,28.78,13.04,98.1,1.62,6.13,10.0,8.9,0
933.34,2.214374649,2,590.33,20.44,10.0,9.81,1.25,89.69,1.15,5.97,3.12,5.72,1
665.08,2.189400413,3,342.61,24.14,7.08,66.85,6.16,93.21,1.23,4.08,0.77,7.28,1
1204.28,1.678884275,3,327.57,40.12,8.32,49.44,39.04,91.22,1.05,3.32,4.06,5.27,1
1246.25,1.0,2,429.54,24.7,7.41,91.27,18.66,99.88,1.52,4.02,6.45,6.63,0
1423.6,3.119619297,3,269.11,35.1,10.0,52.0,15.42,96.44,0.94,7.67,0.43,3.45,1
774.15,1.0,3,294.12,51.73,5.81,7.59,5.71,89.75,0.85,0.53,3.57,2.58,0
852.57,1.525850635,2,97.21,33.37,4.15,34.81,50.35,97.07,2.16,1.37,8.76,6.55,0
557.42,2.316480357,2,471.9,12.1,6.37,33.49,22.78,93.52,1.58,4.79,10.0,7.33,0
852.32,1.835820184,2,351.18,21.4,8.03,73.64,34.43,98.81,2.52,7.98,9.24,7.09,0
550.0,2.17305181,1,357.36,36.28,5.55,15.72,11.95,93.35,1.59,3.05,6.98,5.06,0
1170.14,1.87755811,2,757.79,49.75,4.53,30.19,20.82,92.83,2.19,5.26,8.78,7.96,0
1010.8,1.647701768,2,489.74,5.04,5.97,69.94,18.03,90.33,1.9,5.6,2.8,6.93,0
1364.29,2.337373745,4,288.29,35.01,10.0,31.27,6.03,91.78,1.19,8.52,3.79,9.09,1
1017.71,2.384737884,3,552.38,2.9,8.66,10.25,18.54,91.25,1.47,8.18,3.63,5.14,1
550.0,3.840547346,2,789.52,27.87,6.29,59.89,28.69,99.9,0.64,3.45,7.33,5.55,1
859.76,3.673472586,4,629.07,22.74,8.44,17.86,6.32,92.99,0.61,10.0,8.52,8.95,1
775.79,1.0,3,74.17,13.6,6.05,73.88,5.34,82.24,0.55,6.07,10.0,4.85,0
820.47,1.783050325,2,678.76,36.6,8.95,24.39,32.53,95.92,0.57,7.84,9.59,8.96,0
787.7,2.080613176,2,62.85,53.83,8.06,48.54,21.69,90.61,1.52,3.62,2.34,6.54,0
550.0,1.27159703,2,12.93,19.18,4.74,33.46,19.83,86.3,1.92,3.95,1.82,4.16,1
550.0,1.0,2,637.98,99.73,3.48,104.02,34.36,94.35,1.87,2.4,3.77,3.64,0
1258.89,2.099496935,3,756.43,37.47,8.33,10.92,2.42,99.9,0.66,5.16,6.75,6.86,0
550.0,1.0,3,1341.99,1.51,5.38,49.34,18.49,99.9,1.17,2.87,1.8,2.15,0
1313.81,1.378630849,3,587.36,47.02,5.35,45.43,25.64,92.97,1.31,4.63,6.3,4.47,1
1144.18,1.515806711,4,269.27,4.06,9.36,76.16,4.12,98.02,1.35,6.04,5.15,2.56,1
550.0,1.0,1,173.52,5.12,3.46,84.68,12.89,99.9,2.0,4.88,2.23,5.73,0
1475.63,2.407678272,4,416.89,25.42,7.95,36.99,16.01,99.9,1.21,7.71,2.92,4.13,1
676.73,1.543180965,2,51.05,31.93,3.82,88.68,27.47,90.24,1.46,3.45,2.5,1.11,0
1333.31,2.810046359,5,378.03,54.59,5.76,40.84,5.6,87.99,2.52,5.65,1.91,4.51,1
1226.32,1.155728763,5,837.38,64.08,8.47,15.01,17.53,87.97,1.47,4.36,6.67,6.83,0
550.0,2.120929902,4,782.01,28.96,5.95,61.33,13.88,99.9,1.1,5.34,3.82,9.11,0
1987.99,3.198804296,4,485.32,25.71,10.0,95.58,17.99,90.86,0.67,8.1,8.59,5.55,1
2336.4,1.0,3,57.32,32.48,9.94,41.32,8.27,94.81,1.66,8.65,8.53,9.1,1
1090.98,1.423135735,4,299.44,66.22,7.37,16.03,2.61,95.28,2.12,1.39,7.49,6.29,0
783.13,1.53876783,2,372.3,52.89,4.32,83.51,8.74,91.1,1.24,2.24,7.63,4.03,0
955.82,1.975967913,3,602.47,60.62,6.46,41.71,32.53,87.27,0.73,4.24,7.42,5.94,1
1158.16,1.0,5,492.4,2.27,7.38,12.81,3.32,96.4,2.22,5.64,4.63,5.48,0
961.97,1.747315056,3,301.57,8.25,7.7,26.12,12.76,95.89,1.28,4.2,8.09,7.87,1
550.0,2.562609311,1,403.9,16.07,6.97,71.52,27.16,99.9,1.51,6.42,4.33,5.68,0
1838.9,1.92162992,3,510.38,25.36,7.88,65.43,16.96,92.56,1.04,8.15,0.4,2.0,1
697.91,1.620827291,1,485.98,1.36,5.06,40.3,25.53,93.92,1.44,3.6,3.11,5.49,0
563.95,1.0,4,358.21,7.32,6.6,16.5,37.79,90.1,1.28,2.22,5.5,2.94,1
907.53,1.0,4,179.96,11.45,2.2,30.71,43.65,93.41,1.16,3.76,4.73,7.83,1
746.67,1.502518068,4,834.86,10.4,7.0,56.9,12.47,99.9,0.99,5.17,5.9,8.49,1
550.0,1.0,3,239.34,50.25,5.75,22.23,34.43,91.25,1.37,1.06,5.94,6.16,0
550.0,3.001186336,5,273.64,46.48,4.26,11.47,24.61,86.66,1.92,3.55,4.76,6.14,1
1195.55,1.0,3,445.23,29.9,5.17,76.24,27.14,94.45,1.58,3.19,10.0,9.44,0
1328.23,2.127279847,4,782.75,20.34,7.75,23.34,11.2,89.14,1.7,5.43,4.31,9.02,1
691.89,1.016691422,2,569.96,43.26,6.49,54.11,25.93,98.27,1.37,4.74,4.29,4.6,0
921.63,2.344343568,3,524.67,43.72,8.28,5.11,28.41,92.78,1.3,5.06,10.0,10.0,1
550.0,1.082951551,3,361.76,27.61,5.63,54.61,33.05,86.28,1.97,5.3,3.34,5.63,0
683.73,1.0,4,121.3,41.44,6.69,5.49,21.6,95.0,0.79,5.03,2.63,7.28,0
965.86,1.0,1,642.49,14.35,2.94,60.96,8.82,89.31,1.79,3.56,3.23,5.59,0
1421.07,1.0,4,242.62,38.02,4.39,61.0,15.38,99.9,1.74,4.94,8.78,6.38,1
1332.25,2.564572198,3,312.96,26.55,8.77,78.36,39.34,84.17,2.42,5.52,10.0,7.53,0
550.0,2.172729002,4,838.26,22.58,6.63,82.33,17.25,99.1,0.8,2.76,9.47,6.66,1
1118.63,3.159659641,3,438.45,38.71,10.0,16.9,7.88,99.9,1.02,5.33,2.94,2.0,1
844.84,1.611118351,3,285.84,19.26,8.7,107.85,53.14,90.45,1.48,3.67,6.47,3.91,0
720.01,1.0,2,745.72,19.26,4.93,68.45,50.06,89.14,1.26,3.63,9.61,4.28,0
550.0,1.0,1,418.94,71.58,3.24,11.38,25.58,92.24,1.52,0.49,0.33,2.35,1
843.94,2.89297938,2,687.64,0.18,8.71,69.9,14.57,96.94,1.49,3.06,6.81,6.42,0
